country,year,gdp,population,inflation,unemployment,gdp_growth
Low & middle income,2012,23600257695748.4,5709148191.0,,5.79670311681129,5.4905182651809
Low & middle income,2011,22198034859579.4,5630227189.0,,5.76478083157227,6.35481854550231
Low & middle income,2010,18849216312613.7,5553257507.0,,5.82874130267436,8.16445240626631
Low & middle income,2009,15495760307663.9,5477389130.0,,6.03268599783015,4.01461962181482
Low & middle income,2008,15453988213684.3,5402245137.0,,5.84635579413637,5.94269905569141
Low & middle income,2007,13011853510452.5,5328158709.0,,5.84061607071867,8.84123474938971
Low & middle income,2006,10593347613572.9,5255157355.0,,5.92329736043004,8.22100374460884
Low & middle income,2005,8995715621844.56,5181562375.0,,6.10189134627543,7.36879097244949
Low & middle income,2004,7615565811852.92,5108183576.0,,6.12436721134229,7.68528949361227
Low & middle income,2003,6490136867597.51,5034824498.0,,6.24862006224706,5.93754398181565
Low & middle income,2002,5796572765879.18,4961926647.0,,6.18899642896501,4.80181797661388
Low & middle income,2001,5681863488447.16,4888551481.0,,6.00285447710927,3.6568492312953
Low & middle income,2000,5671239614656.75,4814250279.0,,5.84310963310359,5.57465732216488
Low & middle income,1999,5213581699462.51,4739595823.0,,5.85505753745311,3.68841216367632
Low & middle income,1998,5415602499519.29,4664177477.0,,5.68185852139688,3.33046402974134
Low & middle income,1997,5514476962092.24,4587799929.0,,5.50368537005251,5.67616182515715
Low & middle income,1996,5194254625956.01,4511311531.0,,5.46096569968567,6.25747699428997
Low & middle income,1995,4678566130116.0,4434718175.0,,5.38296480095666,4.62367429906318
Low & middle income,1994,4036347707441.04,4358651071.0,,5.14887709339877,5.16308593699904
Low & middle income,1993,3598961041743.57,4282493268.0,,4.90106925354757,5.01393982715588
Low & middle income,1992,3325666270038.26,4205224081.0,,4.70977041216799,4.27003159758812
Low & middle income,1991,3169382414487.01,4127853483.0,,4.64433287742556,2.89129146466624
Low & middle income,1990,3263494792021.68,4049620054.0,,,3.1341096903009
Low & middle income,1989,2839487150072.39,3967659848.0,,,3.05414113126083
Low & middle income,1988,2648573640088.11,3887617477.0,,,4.12342705818349
Low & middle income,1987,2482143781544.16,3807567876.0,,,4.64177294894623
Low & middle income,1986,2404562901474.37,3727939991.0,,,3.6735063653509
Low & middle income,1985,2354530879715.06,3650257753.0,,,4.4926110248269
Low & middle income,1984,2267460248865.09,3574605687.0,,,4.67145651375451
Low & middle income,1983,2206821650115.95,3500358704.0,,,1.60140459245342
Low & middle income,1982,2277766381213.81,3426055936.0,,,2.88272003175611
Low & middle income,1981,2310481365169.78,3353295180.0,,,1.92401160182007
Low & middle income,1980,2063168719320.92,3283910246.0,,,4.72410139000795
Low & middle income,1979,1746166507113.12,3215700977.0,,,4.58705654200816
Low & middle income,1978,1506201220791.09,3148921134.0,,,3.66869826641769
Low & middle income,1977,1356510872563.03,3084056561.0,,,4.56205443689129
Low & middle income,1976,1208279928792.57,3020488457.0,,,6.24183051736087
Low & middle income,1975,1123004704927.99,2956658953.0,,,4.26836571766245
Low & middle income,1974,1015201398786.56,2892061210.0,,,6.03671920697894
Low & middle income,1973,797478916024.531,2826286599.0,,,6.86112782288126
Low & middle income,1972,625484658981.056,2760300540.0,,,6.15084318742942
Low & middle income,1971,556845652683.818,2695387305.0,,,6.17358988568957
Low & middle income,1970,517798557827.839,2629570646.0,,,7.96163190163884
Low & middle income,1969,474510876551.698,2564343032.0,,,8.20101365043999
Low & middle income,1968,424043720695.814,2500774399.0,,,6.09235499094882
Low & middle income,1967,399982283509.462,2439437803.0,,,3.19458535047612
Low & middle income,1966,389671309317.083,2379893006.0,,,4.92615762582335
Low & middle income,1965,375605759539.849,2320529383.0,,,6.07393119670165
Low & middle income,1964,340150418908.555,2264731089.0,,,7.8608244074525
Low & middle income,1963,303550507362.765,2209805827.0,,,4.80139437965552
Low & middle income,1962,273695782536.948,2155317281.0,,,3.57849728706803
Low & middle income,1961,269458553802.492,2112956756.0,,,0.983006184497142
Low & middle income,1960,266021244949.629,2083718515.0,,,
Low income,2025,,,,5.26006571299697,
Low income,2024,469282282632.522,624608098.0,,5.25027271966889,2.32616172345091
Low income,2023,434043376409.571,607774703.0,,5.46615429632441,-0.20938825355465
Low income,2022,434268149844.662,591481496.0,,5.672232196208,3.35759142339809
Low income,2021,375494019860.55,576076618.0,,6.24785467368709,1.2793291388175
Low income,2020,339434568554.002,560643073.0,,6.20058805376737,-1.15043022279079
Low income,2019,352056761148.886,544980983.0,,5.63457466701478,3.01032914733619
Low income,2018,341989728902.808,529522043.0,,5.64351076657552,2.84688971301981
Low income,2017,326806567421.383,514890519.0,,5.7737832478316,1.88483357710479
Low income,2016,317624904429.654,501149314.0,,5.67889736815337,0.504076624079872
Low income,2015,361782469708.524,488308267.0,,5.57163904609693,-2.06294694087138
Low income,2014,378789607464.815,476470767.0,,5.44258392070706,2.85948860771074
Low income,2013,359280509583.968,465087882.0,,5.48279393151345,2.54938567710936
Low income,2012,351076378355.804,453652889.0,,5.71453832728629,-4.40020470808538
Low income,2011,384118933677.744,441658754.0,,5.5705246218048,-0.130377122985351
Low income,2010,354666141780.162,429515596.0,,5.51303315496083,6.49463830942219
Low income,2009,314283743126.396,417577386.0,,5.31468315669829,3.28762342491005
Low income,2008,324480751168.2,405862712.0,,5.45345736405232,4.98754213125004
Low income,2007,271818539738.554,394448347.0,,5.29597392001894,5.62739737045234
Low income,2006,224500542226.204,383041001.0,,5.24784805048287,5.26944454455264
Low income,2005,193441903012.909,371788197.0,,5.21172201002053,6.04169652884509
Low income,2004,159851128459.564,361305645.0,,5.33921871439931,5.71381643155568
Low income,2003,136842895163.453,351244442.0,,5.47129504433362,5.67685116146902
Low income,2002,122332129722.928,341035328.0,,5.53336922354344,5.27663214210902
Low income,2001,109982758250.168,331269527.0,,5.55598855497135,4.03284976950866
Low income,2000,116766456835.92,322668237.0,,5.48654284201766,2.83826842349872
Low income,1999,93786312226.498,314325970.0,,5.35385408088145,2.34764469599105
Low income,1998,93088605277.3687,305718387.0,,5.26330892444806,4.72797861729282
Low income,1997,90885588132.0197,297416997.0,,5.17968333181897,6.31360506884073
Low income,1996,84839243701.4026,289332496.0,,5.16835452443534,5.06648301171265
Low income,1995,88805408699.6536,281169146.0,,5.15200919763904,4.77679276170633
Low income,1994,97114664248.5874,273508544.0,,5.25912461379538,1.62607974389346
Low income,1993,102326411883.926,265888248.0,,5.25216981531872,-0.00961288336952748
Low income,1992,92686061462.6444,257817106.0,,5.21888052375575,0.461504850462262
Low income,1991,134410439130.966,250935723.0,,5.15446843011102,2.13371443640217
Low income,1990,120057505114.008,245338485.0,,,-3.48349646309785
Low income,1989,95849966757.1986,239520711.0,,,-0.0365015429065068
Low income,1988,88552567441.0159,233656588.0,,,3.95416097475874
Low income,1987,81699510513.3869,228079094.0,,,4.05147221582847
Low income,1986,77699611464.5962,222444478.0,,,1.80010863679544
Low income,1985,73755909045.9014,216877271.0,,,1.94974680905476
Low income,1984,78581550455.1373,211255335.0,,,-0.562666700270753
Low income,1983,79883109897.1075,205645993.0,,,0.729375043016574
Low income,1982,83687327649.104,200239487.0,,,1.08755690308926
Low income,1981,83576565929.6326,196030673.0,,,2.65504924025677
Low income,1980,82239917972.7894,192424417.0,,,
Low income,1979,73361506554.39,187656318.0,,,
Low income,1978,69326192103.9817,182134871.0,,,
Low income,1977,59469573577.2217,176957140.0,,,
Low income,1976,51353443144.9124,172393281.0,,,
Low income,1975,48858798819.9938,167964187.0,,,
Low income,1974,41317575283.7762,163605392.0,,,
Low income,1973,33022563725.2582,159304515.0,,,
Low income,1972,27615304466.7896,155206976.0,,,
Low income,1971,24678547941.9782,151313255.0,,,
Low income,1970,22138606272.5654,147417297.0,,,
Low income,1969,21687971434.1315,143593621.0,,,
Low income,1968,18643486433.0984,139862334.0,,,
Low income,1967,17168631140.7442,136209201.0,,,
Low income,1966,,132707292.0,,,
Low income,1965,,129388226.0,,,
Low income,1964,,126203534.0,,,
Low income,1963,,123153845.0,,,
Low income,1962,,120247507.0,,,
Low income,1961,,117449222.0,,,
Low income,1960,,114749038.0,,,
Lower middle income,2025,,,,4.30947956350675,
Lower middle income,2024,7941312381464.46,3120980912.0,,4.28199894492631,5.17324978806563
Lower middle income,2023,7684634708973.7,3082002881.0,,4.25941499700801,6.04200595481343
Lower middle income,2022,7588963714927.96,3043358377.0,,4.77300365505371,6.24089400201116
Lower middle income,2021,7124669005626.29,3006243027.0,,5.9944874865667,6.49061665770461
Lower middle income,2020,6297797215276.77,2968398856.0,,6.63370534258569,-3.97738356122991
Lower middle income,2019,6527442965633.65,2928617292.0,,5.61087685860008,4.06407680471652
Lower middle income,2018,6022782110520.98,2888561818.0,,6.10667962887376,5.42349581142061
Lower middle income,2017,5770458203695.0,2847931114.0,,6.12034687934707,5.44113248186879
Lower middle income,2016,5319173245722.59,2806590212.0,,6.03719079502602,5.685101771297
Lower middle income,2015,5110516313268.72,2765011526.0,,6.14698345534992,5.91703922812876
Lower middle income,2014,5122618957687.69,2723061855.0,,5.99586606234957,6.11865958483224
Lower middle income,2013,4743115979872.43,2679816109.0,,6.06402519158205,5.67299067698572
Lower middle income,2012,4486071662557.55,2637101332.0,,6.08020530585294,5.17824141866907
Lower middle income,2011,4244475908827.19,2593815085.0,,5.89610911858005,4.75659480074799
Lower middle income,2010,3803232283642.59,2550264612.0,,5.80458752508872,6.86685706586931
Lower middle income,2009,3161039130467.91,2506795582.0,,5.93971655647129,5.96638924437096
Lower middle income,2008,3030654277104.28,2464036877.0,,5.88430004621886,4.59018809297731
Lower middle income,2007,2739324307629.08,2421545203.0,,5.85533844238372,6.88692608053312
Lower middle income,2006,2239017341158.09,2378783316.0,,5.95283730781201,6.98079639053688
Lower middle income,2005,1911233818659.46,2336911352.0,,6.06885202300761,6.70247814935334
Lower middle income,2004,1658632867564.48,2295275996.0,,6.09528555436404,7.11122191426183
Lower middle income,2003,1440541629623.4,2253206148.0,,6.17363315398744,5.94737995784718
Lower middle income,2002,1268651516969.16,2211549617.0,,6.17289484307925,4.52933289264624
Lower middle income,2001,1200797924687.21,2169474338.0,,6.16655764233771,4.33805580241011
Lower middle income,2000,1188901754149.27,2126559759.0,,6.14071333292926,4.20976464997483
Lower middle income,1999,1125872529409.91,2083995762.0,,6.12473732089138,5.41587769950853
Lower middle income,1998,1220564670913.05,2041752501.0,,6.08678031959539,4.55821030959463
Lower middle income,1997,1195244281130.43,1999429097.0,,6.09135753529065,4.04865130471022
Lower middle income,1996,1139140506577.02,1957535877.0,,6.04814472592865,6.43039077769943
Lower middle income,1995,1000044233254.52,1915943684.0,,6.13053331635795,5.17778727896612
Lower middle income,1994,842207417522.629,1874637283.0,,6.15117205700555,4.04335809340677
Lower middle income,1993,748820827088.177,1833665328.0,,6.17583250949776,2.28520820376946
Lower middle income,1992,740203715946.42,1792821112.0,,6.05715527654718,3.68161714001441
Lower middle income,1991,708795018511.736,1752379727.0,,6.04462180062781,2.18777545241544
Lower middle income,1990,740238512582.881,1711634869.0,,,5.12623336566138
Lower middle income,1989,680922887878.65,1669138722.0,,,3.67309186639717
Lower middle income,1988,695226297684.468,1629655073.0,,,6.72795343171342
Lower middle income,1987,673706631510.725,1590598381.0,,,3.60565280621117
Lower middle income,1986,617956032262.182,1551923872.0,,,3.84446733848851
Lower middle income,1985,615045341856.564,1513694513.0,,,3.95647515237671
Lower middle income,1984,576332075858.018,1476095233.0,,,2.67537676661114
Lower middle income,1983,600666177720.455,1439288342.0,,,2.27911026669206
Lower middle income,1982,633606953005.588,1403093561.0,,,2.23923098578922
Lower middle income,1981,637967861997.788,1367489973.0,,,2.01966175977699
Lower middle income,1980,513985968986.668,1332297507.0,,,5.27854215678312
Lower middle income,1979,421417164523.234,1298149128.0,,,1.52583619535002
Lower middle income,1978,363478849935.628,1266293483.0,,,3.76591546391198
Lower middle income,1977,322288055456.463,1235700491.0,,,5.66354416943055
Lower middle income,1976,286867975882.657,1205621573.0,,,5.45843596180902
Lower middle income,1975,271278823692.05,1176467266.0,,,3.51584753431476
Lower middle income,1974,247655819081.373,1147885460.0,,,4.90137621477946
Lower middle income,1973,200259091709.449,1120170342.0,,,4.55155646581882
Lower middle income,1972,170263867209.731,1093403193.0,,,1.68931637311766
Lower middle income,1971,159556712408.833,1068357281.0,,,4.80854376681543
Lower middle income,1970,153169378390.728,1043977970.0,,,7.22764758971688
Lower middle income,1969,141434554930.938,1019411884.0,,,7.92890541000304
Lower middle income,1968,127756036298.991,995662056.0,,,3.8762709968712
Lower middle income,1967,120384771269.325,972239035.0,,,1.6066942313663
Lower middle income,1966,112803578667.612,949379894.0,,,1.37296391581086
Lower middle income,1965,123581597701.261,927102247.0,,,2.0279439876509
Lower middle income,1964,115346299527.998,904811416.0,,,6.5306509734358
Lower middle income,1963,102654850184.887,882650423.0,,,6.11888799430812
Lower middle income,1962,92791537815.2938,861015557.0,,,3.77358170043196
Lower middle income,1961,91375597712.0308,839921567.0,,,3.27561394243101
Lower middle income,1960,85718645234.66,819316105.0,,,
"Middle East, North Africa, Afghanistan & Pakistan",2025,,,,7.79483882954434,
"Middle East, North Africa, Afghanistan & Pakistan",2024,5094721946852.29,813146136.0,,7.8404049815873,2.11232485351741
"Middle East, North Africa, Afghanistan & Pakistan",2023,4905729965245.33,797801454.0,,7.79272191834479,2.25920706136691
"Middle East, North Africa, Afghanistan & Pakistan",2022,5030925398736.26,782349366.0,,8.23898776216766,6.4465289217368
"Middle East, North Africa, Afghanistan & Pakistan",2021,4310652927209.13,767578451.0,,9.00366611562493,5.03631361698847
"Middle East, North Africa, Afghanistan & Pakistan",2020,3587451756047.23,756405281.0,,9.14819309323363,-3.58499748950123
"Middle East, North Africa, Afghanistan & Pakistan",2019,4019889117584.4,742714463.0,,8.33082967841649,1.59137160696825
"Middle East, North Africa, Afghanistan & Pakistan",2018,4050508431278.92,730362334.0,,8.53535637968998,2.3999522914998
"Middle East, North Africa, Afghanistan & Pakistan",2017,3795353115732.68,718887744.0,,8.5198428948238,2.07651843299037
"Middle East, North Africa, Afghanistan & Pakistan",2016,3624240285092.23,707023525.0,,8.0751146709309,4.49846676594123
"Middle East, North Africa, Afghanistan & Pakistan",2015,3558416509933.66,694232973.0,,8.36498933286657,2.77016552351637
"Middle East, North Africa, Afghanistan & Pakistan",2014,3955125832586.57,680716578.0,,7.64519859427481,3.12206429423114
"Middle East, North Africa, Afghanistan & Pakistan",2013,3915741985695.48,667464006.0,,7.92975020058705,2.41717330451516
"Middle East, North Africa, Afghanistan & Pakistan",2012,3951058204949.1,653273442.0,,8.34766826613965,4.24819927226845
"Middle East, North Africa, Afghanistan & Pakistan",2011,3662713826837.54,639053870.0,,7.23452105809906,3.84226414950793
"Middle East, North Africa, Afghanistan & Pakistan",2010,3041621845298.68,624828664.0,,6.85675050559872,4.80966519096368
"Middle East, North Africa, Afghanistan & Pakistan",2009,2605610958503.18,612128501.0,,6.71404844364157,1.11825830274377
"Middle East, North Africa, Afghanistan & Pakistan",2008,2889953352465.81,597799097.0,,6.58386551452509,4.3765405545584
"Middle East, North Africa, Afghanistan & Pakistan",2007,2340843268764.84,583743828.0,,6.82070410411982,5.23301132882172
"Middle East, North Africa, Afghanistan & Pakistan",2006,1984658175210.17,569898499.0,,7.22108801251314,5.98815018985034
